id,brand,head_office_legal_name,address,country,country_code,region,webpage,configurator,models_amount,min_sqm,max_sqm,main_structure_material,min_home_price,median_home_price,latitude,longitude,type,viz,plans,sqm_ranges,median_u_price,desc,desc_en
701,Daiwa House,"Daiwa House Industry Co., Ltd.","3-5-1, Nihonbashi, Chuo-ku, Tokyo 103-8212, Japan",Japan,JPN,Tokyo,http://www.daiwahouse.co.jp/English/index.html,,,,,steel,,,35.684685,139.774071,homes,,,,,,
703,フジ産業,フジ産業株式会社,"〒880-0916 宮崎県宮崎市恒久5744-1, Japan",Japan,JPN,Miyazaki,http://www.fuji-sangyou.co.jp/index.php,,,,,wood,,,31.875091,131.413494,homes,,,,,,
705,Kenken,株式会社建研,"1-4-8 Nihonbashi Horidomecho, Chuo-ku, Tokyo 103-0012, Japan",Japan,JPN,Tokyo,http://www.kenken-pc.com/,http://www.kenken-pc.com/house/index.html,,,,concrete,,,35.690074,139.780886,homes,,,,,トップページ｜株式会社建研は、エコノミー＆エコロジーをモットーに地球温暖化問題にも積極的に取り組み、時代の要請に応える価値を「ＰＣ工法」により皆様へ提供いたします。また、長年にわたって蓄積した経験を生かし、さまざまなメリットを有するＰＣ工法のスペシャリストとして、既存建物に居ながらにして施工でき耐震性能を向上させるＰＣアウトフレーム工法などの、付加価値の高い建造物を迅速・確実に提供いたします。,トップページ｜株式会社建研は、エコノミー＆エコロジーをモットーに地球温暖化問題にも積極的に取り組み、時代の要請に応える価値を「ＰＣ工法」により皆様へ提供いたします。また、長年にわたって蓄積した経験を生かし、さまざまなメリットを有するＰＣ工法のスペシャリストとして、既存建物に居ながらにして施工でき耐震性能を向上させるＰＣアウトフレーム工法などの、付加価値の高い建造物を迅速・確実に提供いたします。
707,Misawa Homes,"Misawa Homes Co., Ltd.","2-4-1 Nishi-Shinjuku, Shinjuku-ku, Tokyo 163-0833, Japan",Japan,JPN,Tokyo,http://www.misawa.co.jp/en/info/,https://www.misawa.co.jp/,,,,steel,,,35.689634,139.692101,homes,,,,,Misawa Homes endeavors to remain true to its founding principle of maintaining a lifelong commitment to its homeowners and provide best-in-class residences to help achieve a prosperous and sustainable society.,Misawa Homes endeavors to remain true to its founding principle of maintaining a lifelong commitment to its homeowners and provide best-in-class residences to help achieve a prosperous and sustainable society.
712,Panasonic Homes,"Panasonic Homes Co., Ltd.","1-61, Shiromi 2-chome, Chuo-ku, Osaka 540-6114, Japan",Japan,JPN,Osaka,https://homes.panasonic.com/english/index.html,,101,,,steel,,,34.691409,135.526507,homes,,,,,,
713,Rescohouse,"Hinokiya Group Co., Ltd.",,Japan,JPN,桐生市,http://www.hinokiya-group.jp/english/resco_house.html,http://www.hinokiya-group.jp/english/papamaru_house.html,3,,,concrete,,,36.5748441,139.2394179,homes,,"[http://www.hinokiya-group.jp/english/img/resco_7.png, http://www.hinokiya-group.jp/english/img/resco_8.png, http://www.hinokiya-group.jp/english/img/resco_9.png, http://www.hinokiya-group.jp/english/img/resco_10.png, http://www.hinokiya-group.jp/english/img/resco_11.png]",,,HINOKIYA is a one-stop solution company considering the future of house and living.,HINOKIYA is a one-stop solution company considering the future of house and living.
715,SEKISUI HEIM,"SEKISUI CHEMICAL CO., LTD",,Japan,JPN,堺市,http://www.sekisuichemical.com/about/division/housing/index.html,http://www.sekisuichemical.com/products/building/index.html,,,,steel,,,34.560321,135.5096753,homes,,,,,"SEKISUI CHEMICAL CO.,LTD Global Website―Housing Company.","SEKISUI CHEMICAL CO.,LTD Global Website―Housing Company."
716,Sekisui House,"Sekisui House, Ltd.",,Japan,JPN,堺市,http://www.sekisuihouse-global.com/,http://www.sekisuihouse-global.com/solutions/01/,5,,,wood,,,34.560321,135.5096753,homes,,,,,"SEKISUI HOUSE is house manufacturers not only continue to build houses, but create homes and communities that become essential assets to society while constantly considering the global environment and high quality community development.","SEKISUI HOUSE is house manufacturers not only continue to build houses, but create homes and communities that become essential assets to society while constantly considering the global environment and high quality community development."
717,Sekisui House,"Sekisui House, Ltd.","1-1-88 Oyodonaka, Kita-ku, Osaka 531-0076, Japan",Japan,JPN,Osaka,http://www.sh-rc.co.jp/eng/,,,,,steel,,,34.705379,135.489656,homes,,,,,,
719,パルコン (Palcon),大成建設ハウジング株式会社,,Japan,JPN,沼田市,http://www.palcon.jp/,http://www.palcon.jp/modelhouse/,44,,,concrete,,,36.655226998,139.271495,homes,"[""http://www.palcon.jp/modelhouse/img/urawa/1.jpg"",""http://www.palcon.jp/modelhouse/img/saitama/saitama-modelroom.jpg""]",,,,地震に強い家 コンクリート住宅「パルコン」を紹介しています。「パルコン」は、販売・施工する大成建設ハウジングの商品です。,地震に強い家 コンクリート住宅「パルコン」を紹介しています。「パルコン」は、販売・施工する大成建設ハウジングの商品です。
720,Taisei U-lec,"大成ユーレック株式会社 (Taisei U-lec Co., Ltd.)",,Japan,JPN,港区,https://www.u-lec.com/,https://www.u-lec.com/products,20,,,concrete,,,35.668162,139.751819,homes,,,,,PC工法による集合住宅建設のパイオニア、大成ユーレックの公式ホームページ。大成建設グループとして培った実績とノウハウで、確かな品質の1棟を建築します。土地活用のご相談から設計・施工、アフターメンテナンスまでトータルサポートいたします。,PC工法による集合住宅建設のパイオニア、大成ユーレックの公式ホームページ。大成建設グループとして培った実績とノウハウで、確かな品質の1棟を建築します。土地活用のご相談から設計・施工、アフターメンテナンスまでトータルサポートいたします。
721,トヨタホーム,トヨタホーム株式会社,〒461-0001 愛知県名古屋市東区泉1丁目23番22号,Japan,JPN,Aichi,http://www.toyotahome.co.jp/,http://www.toyotahome.co.jp/s/catalog/?ad_cd=hp_menu,86,,,steel,,,35.173755,136.911995,homes,"[""http://www.toyotahome.co.jp/support/images/catalog/1647044504798.PNG""]",,,,住宅・ハウスメーカーのトヨタホーム公式サイト。新築一戸建て、注文住宅・分譲住宅など、トヨタグループの総合力を活かした安全安心の住まい・長期優良住宅の実例をご覧ください。耐震等級3の耐震性能で、地震に強い安全安心の住まいを生活スタイルに合わせてご提供します。,住宅・ハウスメーカーのトヨタホーム公式サイト。新築一戸建て、注文住宅・分譲住宅など、トヨタグループの総合力を活かした安全安心の住まい・長期優良住宅の実例をご覧ください。耐震等級3の耐震性能で、地震に強い安全安心の住まいを生活スタイルに合わせてご提供します。
722,トヨタT&S建設,トヨタT&S建設株式会社,"愛知県豊田市亀首町上向イ田65番地, 豊田市, 日本",Japan,JPN,愛知県,http://www.toyota-ts.co.jp/,https://www.toyota-ts.co.jp/service/designbuild,,,,concrete,,,35.116776,137.182218,homes,,,,,トヨタT&S 建設は、 お客様に永きに渡って信頼を寄せて頂ける ベストパートナーとして、 安心で安全なものづくりを実践する 総合建設会社です。,Toyota T&S Construction is a general construction company that practices safe and secure manufacturing as the best partner that customers can trust over the long term.
723,セレ コーポレーション,株式会社セレ コーポレーション,,Japan,JPN,桐生市,http://www.cel-co.com/,,110,,,steel,,,36.5748441,139.2394179,homes,"[""http://www.cel-co.com/wp-content/themes/cel_co/assets/img/top/img_kv01.webp"",""http://www.cel-co.com/wp-content/themes/cel_co/assets/img/top/img_kv02.webp"",""http://www.cel-co.com/wp-content/themes/cel_co/assets/img/top/img_kv03.webp"",""http://www.cel-co.com/wp-content/themes/cel_co/assets/img/top/img_service01.webp"",""http://www.cel-co.com/wp-content/themes/cel_co/assets/img/top/img_service02.webp""]",,,,アパート経営の専門店 セレ コーポレーションのコーポレートサイトです。アパート経営のことならお任せください。,"This is the corporate site of Cele Corporation, a store specializing in apartment management. Please leave your apartment management to us."
724,セキスイハウス (Sekisui House),"積水ハウス株式会社 (Sekisui House, Ltd.)","1-1-88 Oyodonaka, Kita-ku, Osaka 531-0076, Japan",Japan,JPN,Osaka,https://www.sekisuihouse.co.jp,https://www.sekisuihouse.co.jp/crepre/solution/result/?category=biz_pre,3,80,300,steel,20000000,47500000,34.705415,135.489959,homes,,,"[80,300]",250000,積水ハウスは「住」に特化した事業活動を通じて、皆さまの家・住まいづくりをお手伝いします。戸建・注文住宅・土地活用・賃貸住宅・マンションなどさまざまなソリューションからご案内可能。建築実例、研究開発、IR情報、採用情報もご覧いただけます。,積水ハウスは「住」に特化した事業活動を通じて、皆さまの家・住まいづくりをお手伝いします。戸建・注文住宅・土地活用・賃貸住宅・マンションなどさまざまなソリューションからご案内可能。建築実例、研究開発、IR情報、採用情報もご覧いただけます。
725,百年住宅,百年住宅株式会社,"静岡県静岡市駿河区大谷二丁目20-23, 〒422-8017, 日本",Japan,JPN,静岡県,https://www.wpc100.co.jp/,https://www.wpc100.co.jp/modelhouse/,121,99.48,181.84,concrete,,,34.956624,138.410683,homes,"[""https://www.wpc100.co.jp/wp-content/themes/wpc100/img/nav_inner1.jpg"",""https://www.wpc100.co.jp/wp-content/themes/wpc100/img/page/ttl-bg-modelhouse.jpg""]","[""https://www.wpc100.co.jp/wp-content/themes/wpc100/img/top/plan1.png"",""https://www.wpc100.co.jp/wp-content/themes/wpc100/img/top/plan2.png""]","[99.48,181.84]",,静岡・宮城・愛知で高耐震な新築注文住宅を提供するハウスメーカー「百年住宅」。数多くの大震災においても「完全無傷」を証明してきた鉄筋コンクリート住宅で、家族の命と幸せを守ります。業界最長35年の地震・津波・台風保証付きで安心の住まいをご提供します。,静岡・宮城・愛知で高耐震な新築注文住宅を提供するハウスメーカー「百年住宅」。数多くの大震災においても「完全無傷」を証明してきた鉄筋コンクリート住宅で、家族の命と幸せを守ります。業界最長35年の地震・津波・台風保証付きで安心の住まいをご提供します。
740,Cabins & Containers,Cabins & Containers Ltd,,United Kingdom,GBR,England,http://www.cabinsandcontainers.co.uk,http://www.cabinsandcontainers.co.uk/modular-buildings-range/,107,,,steel,,,52.543596202761,1.710416358761,homes,"[""https://cabinsandcontainers.co.uk/wp-content/uploads/2020/05/Modular-Range.jpg""]",,,,"Buy new and refurbished container cabins and portable cabin buildings for sale throughout the UK. We can provide flat-pack cabins, jackleg cabins, timber cabins, steel cabins, chemical stores and more.","Buy new and refurbished container cabins and portable cabin buildings for sale throughout the UK. We can provide flat-pack cabins, jackleg cabins, timber cabins, steel cabins, chemical stores and more."
743,Ideal Building Systems,Ideal Building Systems Ltd,"Carnaby Industrial Estate, Bridlington, YO15 3QY, United Kingdom",United Kingdom,GBR,East Yorkshire,http://www.idealbuildingsystems.co.uk,http://www.idealbuildingsystems.co.uk/index.html,,,,steel,,,54.06605,-0.22855,panels,"[""http://www.idealbuildingsystems.co.uk/images/Ludlow%20Banner.JPG"",""http://www.idealbuildingsystems.co.uk/images/Higher%20Standen%20-%20External%202a.JPG"",""http://www.idealbuildingsystems.co.uk/images/Cossington%20Photo%202a.jpg"",""http://www.idealbuildingsystems.co.uk/images/HumPre1.jpg"",""http://www.idealbuildingsystems.co.uk/images/Newcroft%20Home.jpg""]",,,,"Ideal Building Systems Ltd are a hugely experienced modular and portable building manufacturer with over 30 years experience in providing high quality, efficient and cost-effective modular buildings.","Ideal Building Systems Ltd are a hugely experienced modular and portable building manufacturer with over 30 years experience in providing high quality, efficient and cost-effective modular buildings."
749,MRC Modular,,,United Kingdom,GBR,England,http://www.mrcmodular.com,https://www.mrcmodular.com/modular-buildings/,47,,,wood,,,52.607097082123,0.31862287797,homes,,,,,Educational &amp; early years modular classrooms - Holiday Cabins for Sale - Modular buildings for sale or hire - Bespoke Buildings - Downham Market Norfolk,Educational &amp; early years modular classrooms - Holiday Cabins for Sale - Modular buildings for sale or hire - Bespoke Buildings - Downham Market Norfolk
751,Hemsec,Hemsec Manufacturing Ltd,,United Kingdom,GBR,England,http://www.hemsec.com,http://www.hemsec.com/products/structural-insulated-panels-sips/,,,,SIP,,,53.4168407,-2.7779432,panels,,,,,We are proud to be the UK’s largest insulated panel and Sip panel manufacturer for controlled cold and clean applications - Learn More.,We are proud to be the UK’s largest insulated panel and Sip panel manufacturer for controlled cold and clean applications - Learn More.
755,Chaparral,,"Kelowna, BC, Canada",Canada,CAN,British Columbia,http://www.chaparralbuilt.com/,http://www.chaparralbuilt.com/residential/floor-plans,2,70.8,70.8,wood,230000,230000,49.887951,-119.49601,homes,,,[70.8],3249,"Modern BC-made modular homes. Our award-winning modular prefab models offer superior quality, and nearly endless design possibilities.","Modern BC-made modular homes. Our award-winning modular prefab models offer superior quality, and nearly endless design possibilities."
756,Shelter,,,Canada,CAN,British Columbia,http://www.shelterhomes.ca/,,42,,,wood,,,49.0747946,-121.8846379,homes,"[""https://shelterhomes.ca/wp-content/uploads/sites/2/2023/07/2022kitchen.jpg"",""https://shelterhomes.ca/wp-content/uploads/sites/2/2023/07/2022kitchen2.jpg"",""https://shelterhomes.ca/wp-content/uploads/sites/2/2024/02/BlackKitchen2024_1800x1150.jpg"",""https://shelterhomes.ca/wp-content/uploads/sites/2/2024/02/WhiteKitchen2024_1800x1150.jpg"",""https://shelterhomes.ca/wp-content/uploads/sites/2/2019/08/living_kitchen2-2.jpg""]",,,,,
757,Lumar Haus,Lumar Haus Gmbh,"Blaue Lagune, Teilfläche 63, 2351 Wiener Neudorf, Österreich",Austria,AUT,Niederösterreich,https://www.lumar-haus.at,https://www.lumar-haus.at/beitraege/kataloge,7,,,wood,,,48.067421,16.321727,homes,,,,,LUMAR Fertighäuser bestehen aus natürlichen Materialien und bieten zu jeder Jahreszeit den besten Wohnkomfort. Schauen Sie sich unser TOP Angebot der Häuser an. Besser leben.,LUMAR prefabricated houses are made of natural materials and offer the best living comfort in every season. Take a look at our TOP offer of houses. Live better.
758,Marles,,,Austria,AUT,Niederösterreich,https://www.marles.at,https://www.marles.at/hauser,69,104,125,wood,211200,268920,48.1013522,16.3169375,homes,"[""https://cdn.prod.website-files.com/66d9614850e0c6a7257305f7/6964fbb09040ff2874e84b3d_Lumniya%20Villa%20(1)%20(3)%20(1).jpg"",""https://cdn.prod.website-files.com/66d9614850e0c6a7257305cc/695e6f1aacdc172273953b8f_HOME%20PAGE%20-%20banner%20(3).jpg"",""https://cdn.prod.website-files.com/66d9614850e0c6a7257305cc/695e1562845d566e278af70d_classic_104_banner.jpg"",""https://cdn.prod.website-files.com/66d9614850e0c6a7257305cc/67f370a6d67df1d5838b6936_blaue-lagune-musterhaus-at-3.webp"",""https://cdn.prod.website-files.com/66d9614850e0c6a7257305cc/66d9614850e0c6a7257306d6_LumniyaLux_klein.webp""]",,"[104,125]",2349,Entdecken Sie die Vorteile von einem Marles Fertighaus nach Maß und erfüllen Sie sich Ihren Traum vom perfekten Zuhause. Jetzt informieren!,Discover the advantages of a Marles prefabricated house made to measure and fulfill your dream of the perfect home. Find out now!
